code,name
603610,麒盛科技
601156,东航物流
600604,市北高新
600603,广汇物流
002076,*ST星光
603325,博隆技术
600187,国中水务
601163,三角轮胎
300756,金马游乐
688066,航天宏图
600339,中油工程
600590,泰豪科技
600623,华谊集团
600343,航天动力
600583,海油工程
300190,维尔利
920580,科创新材
000564,供销大集
920427,华维设计
920519,万德股份
002656,*ST摩登
688175,高凌信息
600418,江淮汽车
002211,ST宏达
920541,铁大科技
000595,*ST宝实
920717,瑞星股份
002986,宇新股份
002224,三 力 士
300569,天能重工
600526,菲达环保
000063,中兴通讯
603667,五洲新春
301538,骏鼎达
603119,浙江荣泰
603530,神马电力
688689,银河微电
001328,登康口腔
301313,凡拓数创
301379,天山电子
301305,朗坤科技
301186,超达装备
001208,华菱线缆
002134,天津普林
603409,汇通控股
001389,广合科技
301557,常友科技
301577,美信科技
920075,柏星龙
001285,瑞立科密
002353,杰瑞股份
605086,龙高股份
603197,保隆科技
300952,恒辉安防
002979,雷赛智能
603583,捷昌驱动
002180,纳思达
300351,永贵电器
000550,江铃汽车
301127,武汉天源
920116,星图测控
002415,海康威视
600889,南京化纤
603833,欧派家居
688122,西部超导
920221,易实精密
300246,宝莱特
603332,苏州龙杰
600710,苏美达
688256,寒武纪
301581,黄山谷捷
920263,中航泰达
603607,京华激光
000828,东莞控股
603816,顾家家居
603726,朗迪集团
920066,科拜尔
300761,立华股份
600246,万通发展
300846,首都在线
603033,三维股份
002003,伟星股份
002946,新乳业
000887,中鼎股份
601898,中煤能源
601137,博威合金
600283,钱江水利
300579,数字认证
600388,龙净环保
002690,美亚光电
603189,网达软件
603138,海量数据
000999,华润三九
000683,博源化工
920694,中裕科技
300842,帝科股份
300726,宏达电子
920098,科隆新材
301293,三博脑科
002048,宁波华翔
603955,大千生态
300593,新雷能
920950,迅安科技
600663,陆家嘴
688012,中微公司
688683,莱尔科技
001259,利仁科技
601800,中国交建
688557,兰剑智能
002597,金禾实业
688081,兴图新科
002997,瑞鹄模具
688790,昂瑞微-UW
301070,开勒股份
605277,新亚电子
600116,三峡水利
920275,驱动力
920037,广信科技
603766,隆鑫通用
688158,优刻得-W
600015,华夏银行
603678,火炬电子
002053,云南能投
300679,电连技术
300613,富瀚微
300889,爱克股份
603160,汇顶科技
603118,共进股份
920132,泰鹏智能
920475,三友科技
003041,真爱美家
301195,北路智控
688311,盟升电子
300712,永福股份
603338,浙江鼎力
000651,格力电器
920662,方盛股份
920885,星辰科技
301232,飞沃科技
300790,宇瞳光学
002138,顺络电子
603016,新宏泰
000937,冀中能源
300852,四会富仕
301160,翔楼新材
001339,智微智能
603281,江瀚新材
603151,邦基科技
300762,上海瀚讯
601789,宁波建工
920230,欧康医药
601988,中国银行
000559,万向钱潮
000548,湖南投资
600750,华润江中
300816,艾可蓝
001278,一彬科技
920062,科润智控
600279,重庆港
300438,鹏辉能源
601100,恒立液压
600983,惠而浦
301251,威尔高
603052,可川科技
688425,铁建重工
601229,上海银行
002109,兴化股份
600461,洪城环境
920943,优机股份
300324,旋极信息
603613,国联股份
002963,豪尔赛
600085,同仁堂
600508,上海能源
603055,台华新材
301319,唯特偶
301636,泽润新能
601939,建设银行
601928,凤凰传媒
920418,苏轴股份
000803,山高环能
600900,长江电力
002241,歌尔股份
603266,天龙股份
920378,泰德股份
920198,微创光电
002498,汉缆股份
000536,华映科技
920579,机科股份
300100,双林股份
603856,东宏股份
001373,翔腾新材
603666,亿嘉和
002878,元隆雅图
920273,一致魔芋
002771,真视通
603826,坤彩科技
688525,佰维存储
688380,中微半导
920118,太湖远大
002139,拓邦股份
920415,恒拓开源
002572,索菲亚
600368,五洲交通
600089,特变电工
002960,青鸟消防
300437,清水源
603979,金诚信
603823,百合花
920455,汇隆活塞
920906,舜宇精工
600016,民生银行
600302,标准股份
300733,西菱动力
688070,纵横股份
600545,卓郎智能
002884,凌霄泵业
002492,恒基达鑫
601398,工商银行
002631,德尔未来
920892,广咨国际
600969,郴电国际
301087,可孚医疗
000581,威孚高科
300806,斯迪克
603790,雅运股份
600248,陕建股份
605007,五洲特纸
000089,深圳机场
000885,城发环境
920260,中寰股份
920873,中设咨询
600036,招商银行
920508,殷图网联
601811,新华文轩
920092,汉鑫科技
300961,深水海纳
301286,侨源股份
300076,GQY视讯
600107,ST尔雅
300207,欣旺达
002595,豪迈科技
920195,三祥科技
600365,ST通葡
920163,方大新材
601916,浙商银行
600759,洲际油气
601226,华电科工
920833,美心翼申
920942,恒立钻具
600348,华阳股份
300664,鹏鹞环保
601117,中国化学
301310,鑫宏业
600315,上海家化
300671,富满微
688017,绿的谐波
002335,科华数据
601669,中国电建
300072,海新能科
601838,成都银行
300775,三角防务
000501,武商集团
000544,中原环保
600132,重庆啤酒
601619,嘉泽新能
600621,华鑫股份
300686,智动力
002516,旷达科技
600568,ST中珠
601866,中远海发
688449,联芸科技
002777,久远银海
600170,上海建工
600168,武汉控股
600828,茂业商业
605128,上海沿浦
603887,城地香江
600897,厦门空港
300096,ST易联众
920689,克莱特
600449,宁夏建材
603042,华脉科技
603920,世运电路
920781,瑞奇智造
920856,浩淼科技
300501,海顺新材
600528,中铁工业
300980,祥源新材
301568,思泰克
920184,国源科技
000723,美锦能源
300017,网宿科技
600000,浦发银行
603366,日出东方
603499,翔港科技
000049,德赛电池
603298,杭叉集团
603267,鸿远电子
601088,中国神华
600601,方正科技
300445,康斯特
920556,雅达股份
920060,万源通
601083,锦江航运
002672,东江环保
920748,路桥信息
920510,丰光精密
601128,常熟银行
688676,金盘科技
000983,山西焦煤
600879,航天电子
601138,工业富联
600320,振华重工
301280,珠城科技
300077,国民技术
300893,松原安全
000423,东阿阿胶
300249,依米康
301592,六九一二
002831,裕同科技
600860,京城股份
002663,普邦股份
002034,旺能环境
001226,拓山重工
920208,青矩技术
688035,德邦科技
002063,远光软件
601009,南京银行
601200,上海环境
300840,酷特智能
603057,紫燕食品
300693,盛弘股份
002478,常宝股份
601298,青岛港
002984,森麒麟
601615,明阳智能
600589,大位科技
002531,天顺风能
301227,森鹰窗业
000011,深物业A
601225,陕西煤业
920665,科强股份
920187,通领科技
601288,农业银行
301218,华是科技
001400,江顺科技
301326,捷邦科技
688717,艾罗能源
002179,中航光电
600941,中国移动
920871,派特尔
000521,长虹美菱
301042,安联锐视
301563,云汉芯城
300615,欣天科技
605009,豪悦护理
300345,华民股份
301596,瑞迪智驱
605488,福莱新材
688669,聚石化学
920821,则成电子
300455,航天智装
605011,杭州热电
002962,五方光电
000019,深粮控股
301165,锐捷网络
601199,江南水务
688299,长阳科技
301391,卡莱特
301004,嘉益股份
600241,时代万恒
002056,横店东磁
002647,*ST仁东
300772,运达股份
601728,中国电信
002992,宝明科技
002698,博实股份
301162,国能日新
000498,山东路桥
600031,三一重工
688092,爱科科技
601997,贵阳银行
603822,ST嘉澳
605098,行动教育
920035,精创电气
600011,华能国际
920139,华岭股份
300798,锦鸡股份
002936,郑州银行
603128,华贸物流
688685,迈信林
601900,南方传媒
301132,满坤科技
600787,中储股份
603685,晨丰科技
001228,永泰运
600458,时代新材
300419,ST浩丰
002938,鹏鼎控股
000738,航发控制
600817,宇通重工
605288,凯迪股份
002947,恒铭达
601169,北京银行
002787,华源控股
603315,福鞍股份
920247,华密新材
300301,ST长方
002772,众兴菌业
603355,莱克电气
002882,金龙羽
920870,恒进感应
920578,巨能股份
003004,*ST声迅
300571,平治信息
603757,大元泵业
002623,亚玛顿
001979,招商蛇口
002281,光迅科技
601919,中远海控
301617,博苑股份
300901,中胤时尚
300738,奥飞数据
301560,众捷汽车
605368,蓝天燃气
920249,利尔达
600997,开滦股份
002729,好利科技
603556,海兴电力
002943,宇晶股份
920029,开发科技
002887,绿茵生态
920363,莱赛激光
301638,南网数字
920058,华洋赛车
301505,苏州规划
300222,科大智能
603380,易德龙
603139,康惠股份
301099,雅创电子
920593,鼎智科技
600113,浙江东日
002769,普路通
600188,兖矿能源
920926,鸿智科技
601801,皖新传媒
601689,拓普集团
600919,江苏银行
003031,中瓷电子
301225,恒勃股份
300408,三环集团
603019,中科曙光
600580,卧龙电驱
603167,渤海轮渡
920106,林泰新材
300032,金龙机电
920436,大地电气
920396,常辅股份
301516,中远通
300302,同有科技
000006,深振业Ａ
603801,志邦家居
688011,新光光电
300160,秀强股份
002797,第一创业
601336,新华保险
601101,昊华能源
600894,广日股份
000007,全新好
301291,明阳电气
001234,泰慕士
002290,禾盛新材
300863,卡倍亿
688623,双元科技
600143,金发科技
920223,荣亿精密
300814,中富电路
001286,陕西能源
920471,美邦科技
002005,ST德豪
300365,恒华科技
688208,道通科技
000552,甘肃能化
002959,小熊电器
002229,鸿博股份
688416,恒烁股份
601998,中信银行
300565,科信技术
688248,南网科技
002156,通富微电
600926,杭州银行
920174,五新隧装
002553,南方精工
600362,江西铜业
000598,兴蓉环境
301235,华康洁净
688257,新锐股份
002857,三晖电气
603187,海容冷链
600575,淮河能源
002058,*ST威尔
920167,同享科技
688261,东微半导
600642,申能股份
000755,山西高速
002444,巨星科技
688766,普冉股份
000609,ST中迪
600546,山煤国际
002795,永和智控
920799,艾融软件
000995,皇台酒业
920985,海泰新能
601699,潞安环能
600217,中再资环
300115,长盈精密
920357,雅葆轩
920981,晶赛科技
002126,银轮股份
688800,瑞可达
002271,东方雨虹
600189,泉阳泉
600316,洪都航空
600794,保税科技
300904,威力传动
920128,胜业电气
002051,中工国际
300443,金雷股份
000591,太阳能
603060,国检集团
600684,珠江股份
000692,惠天热电
603316,诚邦股份
001221,悍高集团
600820,隧道股份
002080,中材科技
600639,浦东金桥
603043,广州酒家
600928,西安银行
600956,新天绿能
600737,中粮糖业
000875,电投绿能
601098,中南传媒
002966,苏州银行
003019,宸展光电
300669,沪宁股份
601698,中国卫通
600350,山东高速
300718,长盛轴承
301085,亚康股份
600123,兰花科创
605389,长龄液压
601702,华峰铝业
000680,山推股份
300536,农尚环境
002579,中京电子
603083,剑桥科技
300433,蓝思科技
688290,景业智能
301680,固德电材
920002,万达轴承
001227,兰州银行
601158,重庆水务
603999,读者传媒
300638,广和通
600026,中远海能
002616,长青集团
300972,万辰集团
600578,京能电力
001396,誉帆科技
601825,沪农商行
301039,中集车辆
301428,世纪恒通
920770,艾能聚
688700,东威科技
600257,大湖股份
600177,XD雅戈尔
601818,光大银行
601155,新城控股
002256,兆新股份
002832,比音勒芬
601222,林洋能源
301687,新广益
002650,ST加加
301180,万祥科技
000608,*ST阳光
001266,宏英智能
000065,北方国际
601166,兴业银行
000786,北新建材
605289,罗曼股份
300319,麦捷科技
601808,中海油服
920491,奥迪威
002028,思源电气
300916,朗特智能
601985,中国核电
300388,节能国祯
003033,征和工业
920438,戈碧迦
920533,骏创科技
688360,德马科技
600648,外高桥
000977,浪潮信息
601658,邮储银行
300442,润泽科技
601231,环旭电子
920225,利通科技
603067,振华股份
600682,南京新百
601518,吉林高速
603256,宏和科技
920857,泓禧科技
300069,金利华电
600593,大连圣亚
002112,三变科技
920469,富恒新材
600020,中原高速
000938,紫光股份
603219,富佳股份
920895,花溪科技
920270,天铭科技
301120,新特电气
600012,皖通高速
600035,楚天高速
300975,商络电子
301349,信德新材
300374,中铁装配
002142,宁波银行
000753,漳州发展
688096,京源环保
002431,棕榈股份
601011,宝泰隆
002183,怡 亚 通
603071,物产环能
688568,中科星图
688795,摩尔线程-U
600901,江苏金租
688027,国盾量子
300782,卓胜微
002273,水晶光电
920351,华光源海
600025,华能水电
920808,曙光数创
920374,云里物里
605117,德业股份
601567,三星医疗
600483,福能股份
688737,中自科技
002990,盛视科技
000921,海信家电
002244,滨江集团
920454,同心传动
601628,中国人寿
603773,沃格光电
603021,ST华鹏
603130,云中马
603655,朗博科技
688667,菱电电控
600398,海澜之家
600125,铁龙物流
300661,圣邦股份
688103,国力电子
600060,海信视像
601000,唐山港
300153,科泰电源
002692,远程股份
600018,上港集团
000338,潍柴动力
000004,*ST国华
600183,生益科技
603211,晋拓股份
603936,博敏电子
002050,三花智控
600118,中国卫星
301282,金禄电子
002899,英派斯
601018,宁波港
603606,东方电缆
600876,凯盛新能
603323,苏农银行
301603,乔锋智能
002243,力合科创
920299,灿能电力
000592,平潭发展
002611,东方精工
600008,首创环保
601038,一拖股份
001872,招商港口
301307,美利信
603215,比依股份
300857,协创数据
000557,西部创业
600345,长江通信
002278,神开股份
603986,兆易创新
000703,恒逸石化
300320,海达股份
920001,纬达光电
600641,先导基电
688802,沐曦股份-U
605208,永茂泰
300448,浩云科技
301302,华如科技
920028,新恒泰
920640,富士达
001376,百通能源
000088,盐 田 港
002506,协鑫集成
920046,亿能电力
605068,明新旭腾
688328,深科达
300300,海峡创新
600935,华塑股份
000021,深科技
688411,海博思创
688610,埃科光电
600726,华电能源
600905,三峡能源
600686,金龙汽车
300140,节能环境
600908,无锡银行
688655,迅捷兴
000677,恒天海龙
603228,景旺电子
601665,齐鲁银行
688008,澜起科技
300724,捷佳伟创
600381,*ST春天
301667,纳百川
300231,银信科技
300376,易事特
688102,斯瑞新材
600674,川投能源
600925,苏能股份
920010,凯添燃气
301668,昊创瑞通
002077,大港股份
301595,太力科技
920339,恒太照明
300342,天银机电
688678,福立旺
688371,菲沃泰
601033,永兴股份
002060,广东建工
920493,并行科技
003005,竞业达
600875,东方电气
000951,中国重汽
688307,中润光学
920158,长江能科
000883,湖北能源
002896,中大力德
600683,京投发展
002807,江阴银行
000801,四川九洲
300164,通源石油
920876,慧为智能
601577,长沙银行
601107,四川成渝
600238,*ST椰岛
002913,奥士康
301012,扬电科技
688047,龙芯中科
003018,金富科技
301365,矩阵股份
002384,东山精密
001323,慕思股份
600979,广安爱众
603586,金麒麟
603203,快克智能
920100,三协电机
000039,中集集团
300166,东方国信
300389,艾比森
601333,广深铁路
601326,秦港股份
300274,阳光电源
002958,青农商行
688270,臻镭科技
600033,福建高速
000533,顺钠股份
600886,国投电力
002869,金溢科技
688275,万润新能
601002,晋亿实业
920021,流金科技
600744,华银电力
688063,派能科技
600269,赣粤高速
300943,春晖智控
600066,宇通客车
300907,康平科技
603334,丰倍生物
601006,大秦铁路
600219,南山铝业
600722,金牛化工
002043,兔 宝 宝
600502,安徽建工
603759,海天股份
301157,华塑科技
000507,珠海港
300080,易成新能
601877,正泰电器
301399,英特科技
603969,银龙股份
601187,厦门银行
600644,乐山电力
600496,精工钢构
003035,南网能源
002839,张家港行
300221,银禧科技
301115,联检科技
688110,东芯股份
300509,新美星
600795,国电电力
605123,派克新材
002487,大金重工
300245,天玑科技
920932,科达自控
920088,科力股份
603227,雪峰科技
002039,黔源电力
300695,兆丰股份
688668,鼎通科技
603871,嘉友国际
605296,神农集团
300867,圣元环保
603091,众鑫股份
000509,华塑控股
300989,蕾奥规划
301068,大地海洋
600602,云赛智联
688516,奥特维
603017,中衡设计
000010,美丽生态
603285,键邦股份
001965,招商公路
300607,拓斯达
600376,首开股份
600425,青松建化
002528,ST英飞拓
000900,现代投资
002865,钧达股份
002636,金安国纪
300903,科翔股份
601963,重庆银行
600800,渤海化学
603628,清源股份
300516,久之洋
603601,再升科技
002052,同洲电子
001289,龙源电力
600377,宁沪高速
002796,世嘉科技
920924,广脉科技
002993,奥海科技
600608,*ST沪科
301656,联合动力
603828,ST柯利达
603958,哈森股份
002298,中电鑫龙
601228,广州港
920014,特瑞斯
300690,双一科技
300042,朗科科技
300113,顺网科技
920496,许昌智能
600970,中材国际
603557,ST起步
301361,众智科技
600753,*ST海钦
300938,信测标准
300499,高澜股份
002961,瑞达期货
301168,通灵股份
300502,新易盛
601077,渝农商行
603008,喜临门
600717,天津港
600468,百利电气
605178,时空科技
601860,紫金银行
301308,江波龙
600756,浪潮软件
600971,恒源煤电
002902,铭普光磁
001213,中铁特货
688123,聚辰股份
002479,富春环保
920992,中科美菱
603863,松炀资源
000856,冀东装备
920368,连城数控
301488,豪恩汽电
605286,同力天启
300475,香农芯创
600582,天地科技
603985,恒润股份
000066,中国长城
301312,智立方
600243,*ST海华
000061,农 产 品
300900,广联航空
300964,本川智能
603515,欧普照明
688183,生益电子
001270,*ST铖昌
300394,天孚通信
002285,世联行
603989,艾华集团
605056,咸亨国际
301588,美新科技
603099,长白山
002848,*ST高斯
600057,厦门象屿
603319,美湖股份
601015,陕西黑猫
001368,通达创智
301306,西测测试
002541,鸿路钢构
000809,和展能源
603296,华勤技术
688325,赛微微电
603629,利通电子
600433,冠豪高新
920641,格利尔
300099,尤洛卡
002259,升达林业
002202,金风科技
920036,觅睿科技
603615,茶花股份
300368,汇金股份
600792,云煤能源
688227,品高股份
600191,华资实业
002837,英维克
301005,超捷股份
002761,浙江建投
300500,启迪设计
301187,欧圣电气
601868,中国能建
300476,胜宏科技
300885,海昌新材
920145,恒合股份
000537,绿发电力
605111,新洁能
605377,华旺科技
603558,健盛集团
300308,中际旭创
688055,龙腾光电
300594,朗进科技
002801,微光股份
600167,联美控股
600452,涪陵电力
002630,ST华西
300136,信维通信
600703,三安光电
603817,海峡环保
002364,中恒电气
000401,金隅冀东
300897,山科智能
000547,航天发展
000670,盈方微
002658,雪迪龙
301133,金钟股份
301252,同星科技
300720,海川智能
301128,强瑞技术
920375,派诺科技
002218,拓日新能
603007,*ST花王
301248,杰创智能
603677,奇精机械
002792,通宇通讯
601778,晶科科技
301299,卓创资讯
300317,珈伟新能
920284,灵鸽科技
001316,润贝航科
000600,建投能源
603808,歌力思
000020,深华发Ａ
603929,亚翔集成
920651,天罡股份
301396,宏景科技
000599,青岛双星
300185,通裕重工
601515,衢州东峰
600121,郑州煤电
600135,乐凯胶片
001287,中电港
600719,大连热电
603937,丽岛新材
920564,天润科技
300749,顶固集创
002789,*ST建艺
301027,华蓝集团
600236,桂冠电力
603580,*ST艾艾
000601,韶能股份
600566,济川药业
300137,先河环保
002512,ST达华
603163,圣晖集成
688345,博力威
601880,辽港股份
600821,金开新能
000669,ST金鸿
600212,绿能慧充
688498,源杰科技
002214,*ST大立
920090,同辉信息
301479,弘景光电
300332,天壕能源
688021,奥福科技
601858,中国科传
688781,C视涯-UW
920414,欧普泰
600017,日照港
001256,炜冈科技
601319,中国人保
600289,ST信通
601908,京运通
300547,川环科技
600690,海尔智家
600995,南网储能
300850,新强联
001258,立新能源
000899,赣能股份
000791,甘肃能源
301329,信音电子
601528,瑞丰银行
688523,航天环宇
301196,唯科科技
300168,万达信息
601368,绿城水务
300827,上能电气
300257,开山股份
002242,九阳股份
300118,东方日升
000862,银星能源
920146,华阳变速
600027,华电国际
000690,宝新能源
603992,松霖科技
600098,广州发展
600681,百川能源
603421,鼎信通讯
688818,电科蓝天
002015,协鑫能科
600777,*ST新潮
001239,永达股份
603226,菲林格尔
000531,穗恒运Ａ
603001,奥康国际
002350,北京科锐
000789,万年青
002168,*ST惠程
603813,*ST原尚
001229,魅视科技
600355,*ST精伦
603105,芯能科技
301040,中环海陆
300763,锦浪科技
603803,瑞斯康达
920305,*ST云创
600780,通宝能源
300939,秋田微
000534,万泽股份
603687,大胜达
300085,银之杰
300751,迈为股份
002150,正泰电源
601218,吉鑫科技
600163,中闽能源
301281,科源制药
300040,九洲集团
688295,中复神鹰
603693,江苏新能
000966,长源电力
600930,华电新能
300335,迪森股份
000927,中国铁物
301658,首航新能
688519,南亚新材
002367,康力电梯
600032,浙江新能
601016,节能风电
301266,宇邦新材
000965,天保基建
000722,湖南发展
301155,海力风电
301682,C宏明
000539,粤电力Ａ
300391,长药退
300385,雪浪环境
300668,杰恩设计
688550,瑞联新材
002309,中利集团
600758,辽宁能源
002782,可立克
688287,*ST观典
301075,多瑞医药
920680,广道退
920188,悦龙科技
920181,赛英电子
920055,隆源股份
920011,晨光电机
833994,翰博高新
833874,泰祥股份
832317,观典防务
810014,莱特定转
810013,万通定转
810011,优机定转
688813,泰金新能
688811,有研复材
688555,退市泽达
688086,退市紫晶
605555,德昌股份
603996,退市中新
603963,*ST大药
603950,长源东谷
603933,睿能科技
603843,*ST正平
603603,退市博天
603555,ST贵人
603459,红板科技
603388,*ST元成
603293,埃泰克
603157,退市拉夏
603133,退市碳元
603056,德邦股份
603003,退市龙宇
601989,中国重工
601558,退市锐电
601299,中国北车
601268,*ST二重
601258,*ST庞大
601028,玉龙股份
600991,广汽长丰
600978,*ST宜生
600899,*ST信联
600898,*ST美讯
600896,退市海医
600891,退市秋林
600890,退市中房
600878,*ST北科
600870,退市厦华
600856,退市中天
600852,*ST中川
600849,上药转换
600842,中西药业
600840,新湖创业
600837,海通证券
600836,*ST易连
600832,东方明珠
600823,*ST世茂
600813,ST鞍一工
600811,*ST东方
600806,退市昆机
600804,退市鹏博
600799,*ST龙科
600788,*ST达曼
600786,东方锅炉
600781,退市辅仁
600772,S*ST龙昌
600767,退市运盛
600766,退市园城
600762,S*ST金荔
600752,*ST哈慈
600747,退市大控
600735,ST新华锦
600723,首商股份
600709,ST生态
600705,中航产融
600701,退市工新
600700,*ST数码
600695,退市绿庭
600687,退市刚泰
600680,*ST上普
600677,*ST航通
600672,*ST华圣
600670,*ST斯达
600669,*ST鞍成
600659,*ST花雕
600656,退市博元
600652,退市游久
600647,退市同达
600646,ST国嘉
600634,退市富控
600632,华联商厦
600631,百联股份
600627,上电股份
600625,PT水仙
600614,退市鹏起
600607,上实医药
600591,*ST上航
600565,ST迪马
600555,退市海创
600553,太行水泥
600532,退市未来
600485,*ST信威
600472,包头铝业
600466,*ST蓝光
600462,退市九有
600432,退市吉恩
600401,退市海润
600393,ST粤泰
600387,退市海越
600385,退市金泰
600357,承德钒钛
600321,正源股份
600317,营口港
600311,*ST荣华
600306,退市商城
600297,广汇汽车
600296,S兰铝
600291,退市西水
600290,*ST华仪
600286,S*ST国瓷
600277,ST亿利
600275,退市昌鱼
600270,外运发展
600263,路桥建设
600260,*ST凯乐
600253,天方药业
600247,*ST成城
600242,退市中昌
600240,退市华业
600225,退市卓朗
600220,ST阳光
600213,*ST亚星
600209,退市罗顿
600205,S山东铝
600200,退市苏吴
600190,退市锦港
600181,S*ST云大
600175,退市美都
600146,退市环球
600145,退市新亿
600139,*ST西源
600122,*ST宏图
600112,*ST天成
600102,莱钢股份
600093,退市易见
600092,S*ST精密
600091,退市明科
600090,退市济堂
600087,退市长油
600086,退市金钰
600083,*ST博信
600077,*ST宋都
600074,退市保千
600070,*ST富润
600069,退市银鸽
600068,葛洲坝
600065,*ST联谊
600005,武钢股份
600003,ST东北高
600002,齐鲁石化
600001,邯郸钢铁
301696,三瑞智能
301683,慧谷新材
301666,大普微-W
301513,尚水智能
301309,万得凯
300992,泰福泵业
300799,左江退
300742,越博退
300630,普利退
300526,中潜退
300495,*ST美尚
300431,暴风退
300392,腾信退
300379,东通退
300372,欣泰退
300367,网力退
300362,天翔退
300356,光一退
300344,*ST立方
300336,新文退
300330,计通退
300325,德威退
300312,邦讯退
300309,吉艾退
300297,蓝盾退
300282,三盛退
300280,紫天退
300273,和佳退
300262,*ST巴安
300216,千山退
300208,中程退
300202,聚龙退
300186,大华农
300178,腾邦退
300165,ST天瑞
300156,神雾退
300117,*ST嘉寓
300116,*ST保力
300108,*ST吉药
300104,乐视退
300090,盛运退
300089,文化退
300064,金刚退
300038,数知退
300028,金亚退
300023,宝德退
002781,奇信退
002776,*ST柏龙
002770,科迪退
002751,易尚退
002750,龙津退
002740,*ST爱迪
002718,友邦吊顶
002711,欧浦退
002699,*ST美盛
002684,猛狮退
002680,长生退
002665,ST航高
002621,*ST美吉
002619,*ST艾格
002618,丹邦退
002610,ST爱康
002604,龙力退
002509,天茂退
002505,鹏都农牧
002504,*ST弘高
002503,*ST搜特
002502,ST鼎龙
002499,科林退
002477,雏鹰退
002473,圣莱退
002464,众应退
002450,康得退
002447,晨鑫退
002435,ST长康
002433,太安退
002417,深南退
002411,必康退
002359,北讯退
002357,富临运业
002341,ST新纶
002336,人乐退
002325,*ST洪涛
002308,*ST威创
002288,*ST超华
002280,ST联络
002260,德奥退
002231,*ST奥维
002220,天宝退
002147,新光退
002143,印纪退
002118,*ST紫鑫
002113,*ST天润
002089,新海退
002087,新纺退
002071,长城退
002070,众和退
002018,华信退
002013,中航机电
002002,ST鸿达
001257,盛龙股份
000996,中期退
000982,中银绒业
000979,中弘退
000976,*ST华铁
000971,*ST高升
000961,ST中南
000959,首钢股份
000956,中原油气
000939,凯迪退
000918,*ST嘉凯
000916,华北高速
000866,扬子石化
000861,海印股份
000851,*ST高鸿
000836,ST富通
000835,长动退
000832,*ST龙涤
000827,*ST长兴
000817,辽河油田
000806,银河退
000805,*ST炎黄
000787,*ST创智
000780,ST平能
000769,*ST大菲
000765,*ST华信
000763,锦州石化
000760,斯太退
000748,长城信息
000732,ST泰禾
000730,*ST环保
000699,S*ST佳纸
000693,华泽退
000689,ST宏业
000687,华讯退
000675,ST银山
000673,当代退
000671,ST阳光城
000667,ST美置
000666,经纬纺机
000662,天夏退
000660,*ST南华
000658,ST海洋
000653,ST九州
000627,*ST天茂
000622,恒立退
000621,*ST比特
000618,吉林化工
000616,*ST海投
000613,东海A退
000611,天首退
000606,顺利退
000602,金马集团
000594,国恒退
000588,PT粤金曼
000587,*ST金洲
000585,东电退
000584,工智退
000583,S*ST托普
000578,盐湖集团
000569,长城股份
000562,宏源证券
000556,PT南洋
000549,S湘火炬
000542,TCL通讯
000540,*ST中天
000535,*ST猴王
000527,美的电器
000522,白云山A
000515,攀渝钛业
000511,烯碳退
000508,琼民源A
000502,绿景退
000418,小天鹅A
000416,*ST民控
000413,ST旭电
000412,ST五环
000406,石油大明
000405,ST鑫光
000150,*ST宜康
000047,ST中侨
000046,*ST泛海
000040,*ST旭蓝
000038,大通退
000033,新都退
000024,招商地产
000023,*ST深天
000018,神城A退
000015,PT中浩A
000013,*ST石化A
000005,ST星源
000003,PT金田A
